curso_id,curso_nome,modalidade,codigo_api,url_pagina,fonte_dados,pagina_carrossel,ordem_na_pagina,ordem_global,disciplina,texto_intro_secao
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,1,2,2,Conheça seu Tutor,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,1,3,3,Conheça seu curso - Nutrição Semipresencial,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,1,4,4,Políticas e Sistemas de Saúde,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,1,5,5,Bases da Nutrição,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,1,6,6,Fisiologia,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,1,7,7,Nutrição e Composição dos Alimentos,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,1,8,8,Sistemas: Anatômicos,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,1,9,9,Atividades Extensionista - Fundamentos de Nutrição e Saúde,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,1,10,10,Biblioteca Virtual,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,2,1,11,Bioquímica Aplicada à Nutrição,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,2,2,12,Técnicas Dietéticas,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,2,3,13,Bioestatística e Epidemiologia Aplicada Nutrição,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,2,4,14,"Biologia, Histologia e Embriologia",
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,2,5,15,Psicologia aplicada à Nutrição,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,2,6,16,Atividades Extensionista - Bases Científicas e Aplicações em Nutrição,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,3,1,17,Patologia,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,3,2,18,"Microbiologia, Imunologia e Parasitologia",
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,3,3,19,Microbiologia dos Alimentos,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,3,4,20,Nutrição e Genética,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,3,5,21,Farmacologia Aplicada à Nutrição,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,3,6,22,Atividades Extensionista - Nutrição e Ciências Biomédicas Aplicadas,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,4,1,23,Nutrição Clinica,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,4,2,24,"Ética, Bioética e Deontologia",
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,4,3,25,Patologia da Nutrição e Dietoterapia I,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,4,4,26,Avaliação Nutricional,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,4,5,27,Nutrição Materno Infantil,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,4,6,28,Atividades Extensionista - Prática Clínica e Ética em Nutrição,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,5,1,29,Gestão da Qualidade em Unidades de Alimentação e Nutrição,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,5,2,30,Administração Unidades de Nutrição,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,5,3,31,Administração e Gerenciamento no Serviço de Nutrição e Dietética,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,5,4,32,Nutrição nos Ciclos da Vida,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,5,5,33,Higiene dos Alimentos e Legislação,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,5,6,34,Atividades Extensionista - Gestão de Qualidade em Serviços de Nutrição,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,6,1,35,Estágio Supervisionado - Nutrição,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,6,2,36,Educação Alimentar e Nutricional,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,6,3,37,Saúde Coletiva e Vigilância Nutricional,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,6,4,38,Patologia da Nutrição e Dietoterapia II,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,6,5,39,Dietoterapia,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,6,6,40,Nutrição Humana e Dietéticas,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,7,1,41,Tecnologia dos Alimentos e Bromatologia,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,7,2,42,Nutrição e Cozinha Experimental,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,7,3,43,Estudos Sociológicos e Antropológicos,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,7,4,44,Nutrição e Suplementação na Prática Esportiva,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,8,1,45,Vigilância Sanitária nos Serviços de Nutrição,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,8,2,46,Empreendedorismo,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,8,3,47,Relações Étnico-raciais e Cultura Afro-Bras. e Africana e indígena,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,8,4,48,Gastronomia Aplicada à Nutrição,
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,8,5,49,Trabalho de Conclusão de Curso,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,1,1,1,Bem-Vindo ao AVA Sumaré,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,1,2,2,Conheça seu Tutor,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,1,3,3,Didática,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,1,4,4,Conheça seu curso - Pedagogia,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,1,5,5,Gestão Escolar,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,1,6,6,História da Educação,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,1,7,7,Tecnologias Educacionais,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,1,8,8,Atividade Extensionista - Educação e Docência,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,1,9,9,Biblioteca Virtual,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,1,10,10,PAAS - Língua Portuguesa,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,1,11,11,PAAS - Matemática,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,1,12,12,PAAS - Informática Básica,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,2,1,13,Psicologia da Educação e do Desenvolvimento,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,2,2,14,Sociologia da Educação,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,2,3,15,"Sociedade, Cultura e Cidadania",
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,2,4,16,Atividade Extensionista - Educação e Transformação,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,2,5,17,Avaliação da Aprendizagem,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,3,1,18,Educação de Jovens e Adultos - EJA,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,3,2,19,Língua Brasileira de Sinais - LIBRAS,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,3,3,20,Política Educacional e Estrutura da Educação Básica,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,3,4,21,"Educação Inclusiva, Ética e Direitos Humanos",
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,3,5,22,Atividade Extensionista - Educação e Diversidade,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,4,1,23,Metodologia de Alfabetização,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,4,2,24,Educação Infantil,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,4,3,25,Saberes e Fazeres da Educação Infantil,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,4,4,26,A Pedagogia e seus Contextos Cotidianos,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,4,5,27,Atividade Extensionista - Educação e Formação,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,5,1,28,Estágio Obrigatório,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,5,2,29,Teoria e Prática do Ensino,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,5,3,30,Pedagogia em Espaços não Escolares,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,5,4,31,Psicologia do desenvolvimento da Infância,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,5,5,32,Educação e Ludicidade,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,5,6,33,Projeto de Pesquisa Integrador em Pedagogia,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,6,1,34,Desenvolvimento e Aprendizagem Motora,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,6,2,35,Psicomotricidade e Movimento,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,6,3,36,Organização da Educação Básica e o Currículo,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,6,4,37,Ensino Fundamental de 9 Anos,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,7,1,38,Fundamentos da Interdisciplinaridade,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,7,2,39,Literatura Infantojuvenil,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,7,3,40,Educação em Direitos Humanos e Educação Ambiental,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,7,4,41,"Laboratórios, Bibliotecas e Ambientes de Convivência na Escola",
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,8,1,42,Metodologia do Ensino de História e Geografia,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,8,2,43,Metodologia do Ensino de Ciências da Natureza e Sustentabilidade,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,8,3,44,Metodologia da Língua Portuguesa,
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,8,4,45,Metodologia do Ensino da Matemática,
pedagogia,Pedagogia,Presencial,},https://sumare.edu.br/graduacao/presencial/pedagogia,html,,,,,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,1,1,1,Bem-Vindo ao AVA Sumaré,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,1,2,2,Conheça seu Tutor,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,1,3,3,Conheça seu curso - Pedagogia Semipresencial,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,1,4,4,Atividade Extensionista - Educação e Docência,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,1,5,5,História da Educação,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,1,6,6,Educação Infantil,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,1,7,7,Saberes e Fazeres da Educação Infantil,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,1,8,8,Biblioteca Virtual,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,1,9,9,PAAS - Língua Portuguesa,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,1,10,10,PAAS - Matemática,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,1,11,11,PAAS - Informática Básica,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,2,1,12,Atividade Extensionista - Educação e Transformação,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,2,2,13,Didática,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,2,3,14,A Pedagogia e seus Contextos Cotidianos,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,2,4,15,Teoria e Prática do Ensino,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,3,1,16,Atividade Extensionista - Educação e Diversidade,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,3,2,17,Língua Brasileira de Sinais - LIBRAS,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,3,3,18,Educação e Ludicidade,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,3,4,19,"Laboratórios, Bibliotecas e Ambientes de Convivência na Escola",
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,3,5,20,Educação em Direitos Humanos e Educação Ambiental,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,3,6,21,Psicologia da Educação e do Desenvolvimento,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,4,1,22,Atividade Extensionista - Educação e Formação,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,4,2,23,Sociologia da Educação,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,4,3,24,Educação de Jovens e Adultos - EJA,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,4,4,25,Ensino Fundamental de 9 Anos,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,5,1,26,Estágio Obrigatório,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,5,2,27,Metodologia da Língua Portuguesa,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,5,3,28,Metodologia do Ensino da Matemática,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,5,4,29,Avaliação da Aprendizagem,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,5,5,30,Metodologia de Alfabetização,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,5,6,31,Projeto de Pesquisa Integrador em Pedagogia,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,6,1,32,Currículos e Políticas Educacionais para a Educação Básica,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,6,2,33,Psicomotricidade e Movimento,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,6,3,34,Psicologia do Desenvolvimento da Infância,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,6,4,35,Desenvolvimento e Aprendizagem Motora,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,7,1,36,Organização da Educação Básica e o Currículo,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,7,2,37,"Educação Inclusiva, Ética e Direitos Humanos",
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,7,3,38,Pedagogia em Espaços não Escolares,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,7,4,39,Literatura Infanto Juvenil,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,8,1,40,Fundamentos da Interdisciplinaridade,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,8,2,41,"Sociedade, Cultura e Cidadania",
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,8,3,42,Metodologia do Ensino de Ciências da Natureza e Sustentabilidade,
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,8,4,43,Metodologia do Ensino de História e Geografia,
processos-gerenciais,Processos Gerenciais,EAD,PGER_EAD,https://sumare.edu.br/graduacao/ead/processos-gerenciais,api,1,1,1,Administração Contemporânea,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
processos-gerenciais,Processos Gerenciais,EAD,PGER_EAD,https://sumare.edu.br/graduacao/ead/processos-gerenciais,api,1,2,2,Atividade Extensionista - Assistente Administrativo,
processos-gerenciais,Processos Gerenciais,EAD,PGER_EAD,https://sumare.edu.br/graduacao/ead/processos-gerenciais,api,1,3,3,Economia,
processos-gerenciais,Processos Gerenciais,EAD,PGER_EAD,https://sumare.edu.br/graduacao/ead/processos-gerenciais,api,1,4,4,Contabilidade,
processos-gerenciais,Processos Gerenciais,EAD,PGER_EAD,https://sumare.edu.br/graduacao/ead/processos-gerenciais,api,1,5,5,Recursos Humanos,
processos-gerenciais,Processos Gerenciais,EAD,PGER_EAD,https://sumare.edu.br/graduacao/ead/processos-gerenciais,api,1,6,6,Tecnologia e Sociedade,
processos-gerenciais,Processos Gerenciais,EAD,PGER_EAD,https://sumare.edu.br/graduacao/ead/processos-gerenciais,api,2,1,7,Desenvolvimento Gerencial,
processos-gerenciais,Processos Gerenciais,EAD,PGER_EAD,https://sumare.edu.br/graduacao/ead/processos-gerenciais,api,2,2,8,Atividade Extensionista - Analista Econômico,
processos-gerenciais,Processos Gerenciais,EAD,PGER_EAD,https://sumare.edu.br/graduacao/ead/processos-gerenciais,api,2,3,9,Matemática Financeira,
processos-gerenciais,Processos Gerenciais,EAD,PGER_EAD,https://sumare.edu.br/graduacao/ead/processos-gerenciais,api,2,4,10,Logística,
processos-gerenciais,Processos Gerenciais,EAD,PGER_EAD,https://sumare.edu.br/graduacao/ead/processos-gerenciais,api,2,5,11,Sistemas de Informação,
processos-gerenciais,Processos Gerenciais,EAD,PGER_EAD,https://sumare.edu.br/graduacao/ead/processos-gerenciais,api,2,6,12,Sustentabilidade e Responsabilidade Social,
processos-gerenciais,Processos Gerenciais,EAD,PGER_EAD,https://sumare.edu.br/graduacao/ead/processos-gerenciais,api,3,1,13,Análise das Demonstrações Financeiras,
processos-gerenciais,Processos Gerenciais,EAD,PGER_EAD,https://sumare.edu.br/graduacao/ead/processos-gerenciais,api,3,2,14,Atividade Extensionista - Analista Financeiro,
processos-gerenciais,Processos Gerenciais,EAD,PGER_EAD,https://sumare.edu.br/graduacao/ead/processos-gerenciais,api,3,3,15,Estratégia,
processos-gerenciais,Processos Gerenciais,EAD,PGER_EAD,https://sumare.edu.br/graduacao/ead/processos-gerenciais,api,3,4,16,Estatística Aplicada,
processos-gerenciais,Processos Gerenciais,EAD,PGER_EAD,https://sumare.edu.br/graduacao/ead/processos-gerenciais,api,3,5,17,Empreendedorismo,
processos-gerenciais,Processos Gerenciais,EAD,PGER_EAD,https://sumare.edu.br/graduacao/ead/processos-gerenciais,api,3,6,18,Filosofia,
processos-gerenciais,Processos Gerenciais,EAD,PGER_EAD,https://sumare.edu.br/graduacao/ead/processos-gerenciais,api,4,1,19,Gestão de Custos e Preços,
processos-gerenciais,Processos Gerenciais,EAD,PGER_EAD,https://sumare.edu.br/graduacao/ead/processos-gerenciais,api,4,2,20,Atividade Extensionista - Analista de Planejamento Empresarial,
processos-gerenciais,Processos Gerenciais,EAD,PGER_EAD,https://sumare.edu.br/graduacao/ead/processos-gerenciais,api,4,3,21,ATC,
processos-gerenciais,Processos Gerenciais,EAD,PGER_EAD,https://sumare.edu.br/graduacao/ead/processos-gerenciais,api,4,4,22,Estágio Obrigatório,
processos-gerenciais,Processos Gerenciais,EAD,PGER_EAD,https://sumare.edu.br/graduacao/ead/processos-gerenciais,api,4,5,23,PPI,
processos-gerenciais,Processos Gerenciais,EAD,PGER_EAD,https://sumare.edu.br/graduacao/ead/processos-gerenciais,api,4,6,24,Gestão do Conhecimento,
processos-gerenciais,Processos Gerenciais,EAD,PGER_EAD,https://sumare.edu.br/graduacao/ead/processos-gerenciais,api,4,7,25,Governança Corporativa,
processos-gerenciais,Processos Gerenciais,EAD,PGER_EAD,https://sumare.edu.br/graduacao/ead/processos-gerenciais,api,4,8,26,Gestão de Processos,
processos-gerenciais,Processos Gerenciais,EAD,PGER_EAD,https://sumare.edu.br/graduacao/ead/processos-gerenciais,api,4,9,27,Comportamento nas Organizações,
psicologia,Psicologia,Presencial,PSICLOG,https://sumare.edu.br/graduacao/presencial/psicologia,api,1,1,1,Introdução e História da Psicologia,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
psicologia,Psicologia,Presencial,PSICLOG,https://sumare.edu.br/graduacao/presencial/psicologia,api,1,2,2,Bases Sociológicas da Psicologia,
psicologia,Psicologia,Presencial,PSICLOG,https://sumare.edu.br/graduacao/presencial/psicologia,api,1,3,3,Bases Filosóficas da Psicologia,
psicologia,Psicologia,Presencial,PSICLOG,https://sumare.edu.br/graduacao/presencial/psicologia,api,1,4,4,Saúde Mental,
psicologia,Psicologia,Presencial,PSICLOG,https://sumare.edu.br/graduacao/presencial/psicologia,api,1,5,5,Língua Portuguesa - EAD,
psicologia,Psicologia,Presencial,PSICLOG,https://sumare.edu.br/graduacao/presencial/psicologia,api,1,6,6,Atividade Extensionista - Ser Psicólogo,
psicologia,Psicologia,Presencial,PSICLOG,https://sumare.edu.br/graduacao/presencial/psicologia,api,2,1,7,Psicologia Social e Comunitária,
